Species,Dataset,File Name,Erythromycin,Methicillin,Ciprofloxacin,Clindamycin,Penicillin,clusters,split
Staphylococcus aureus,PATRIC_genomes,1280.29938.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29939.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29941.fna,R,,,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29942.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29944.fna,R,,R,,,18,train
Staphylococcus aureus,PATRIC_genomes,1280.29945.fna,S,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29946.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29947.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29948.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29949.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.29952.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29953.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29954.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.29956.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29957.fna,S,,S,,,95,train
Staphylococcus aureus,PATRIC_genomes,1280.29958.fna,R,,,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.29959.fna,R,,R,,,374,train
Staphylococcus aureus,PATRIC_genomes,1280.29961.fna,R,,S,,,9,test
Staphylococcus aureus,PATRIC_genomes,1280.29962.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29963.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.29964.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29966.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29967.fna,,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29968.fna,R,,S,,,4,train
Staphylococcus aureus,PATRIC_genomes,1280.29969.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.29971.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.29972.fna,S,,S,,,16,train
Staphylococcus aureus,PATRIC_genomes,1280.29973.fna,R,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.29974.fna,S,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29976.fna,S,,S,,,136,train
Staphylococcus aureus,PATRIC_genomes,1280.29977.fna,R,,S,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.29978.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.29979.fna,R,,R,,,18,train
Staphylococcus aureus,PATRIC_genomes,1280.29981.fna,S,,S,,,82,train
Staphylococcus aureus,PATRIC_genomes,1280.29983.fna,S,,S,,,151,train
Staphylococcus aureus,PATRIC_genomes,1280.29984.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29985.fna,S,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.29986.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29987.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.29988.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.29989.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29991.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29992.fna,S,,S,,,4,train
Staphylococcus aureus,PATRIC_genomes,1280.29994.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29995.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29996.fna,S,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.29997.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29998.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.29999.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30003.fna,R,,R,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30004.fna,S,,S,,,9,test
Staphylococcus aureus,PATRIC_genomes,1280.30005.fna,S,,S,,,9,test
Staphylococcus aureus,PATRIC_genomes,1280.30006.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30007.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30008.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30009.fna,S,,R,,,42,test
Staphylococcus aureus,PATRIC_genomes,1280.30011.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30013.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30014.fna,R,,,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30015.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30016.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30017.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30018.fna,R,,R,,,172,train
Staphylococcus aureus,PATRIC_genomes,1280.30019.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30021.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30022.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30023.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30024.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30025.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30026.fna,S,,S,,,12,train
Staphylococcus aureus,PATRIC_genomes,1280.30027.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30028.fna,S,,,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30029.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30031.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30032.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30033.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30035.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30036.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30037.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30038.fna,S,,,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30039.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30041.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30042.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30043.fna,S,,R,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30044.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30045.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30046.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30047.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30048.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30051.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30052.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30053.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30054.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30055.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30057.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30058.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30059.fna,S,,R,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30061.fna,S,,S,,,12,train
Staphylococcus aureus,PATRIC_genomes,1280.30062.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30064.fna,R,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30065.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30066.fna,S,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30067.fna,R,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30068.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30069.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30071.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30072.fna,R,,R,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30074.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30075.fna,S,,S,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30076.fna,S,,S,,,16,train
Staphylococcus aureus,PATRIC_genomes,1280.30078.fna,R,,S,,,227,train
Staphylococcus aureus,PATRIC_genomes,1280.30079.fna,S,,R,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30081.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30082.fna,S,,S,,,16,train
Staphylococcus aureus,PATRIC_genomes,1280.30083.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30084.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30085.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30086.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30087.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30088.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30089.fna,S,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30091.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30092.fna,S,,,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30094.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30095.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30096.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30097.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30098.fna,S,,S,,,42,test
Staphylococcus aureus,PATRIC_genomes,1280.30099.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30101.fna,S,,S,,,42,test
Staphylococcus aureus,PATRIC_genomes,1280.30102.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30103.fna,S,,S,,,12,train
Staphylococcus aureus,PATRIC_genomes,1280.30104.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30105.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30106.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30107.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30108.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30109.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30111.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30112.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30113.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30114.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30115.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30116.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30117.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30118.fna,R,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30119.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30121.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30122.fna,R,,,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30124.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30125.fna,R,,,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30126.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30127.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30128.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30129.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30131.fna,R,,R,,,32,train
Staphylococcus aureus,PATRIC_genomes,1280.30132.fna,S,,S,,,61,test
Staphylococcus aureus,PATRIC_genomes,1280.30133.fna,S,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30134.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30135.fna,R,,S,,,4,train
Staphylococcus aureus,PATRIC_genomes,1280.30136.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30137.fna,S,,S,,,95,train
Staphylococcus aureus,PATRIC_genomes,1280.30138.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30139.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30141.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30142.fna,R,,R,,,18,train
Staphylococcus aureus,PATRIC_genomes,1280.30143.fna,S,,S,,,16,train
Staphylococcus aureus,PATRIC_genomes,1280.30144.fna,S,,S,,,88,train
Staphylococcus aureus,PATRIC_genomes,1280.30145.fna,S,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30146.fna,S,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30147.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30148.fna,S,,,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30149.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30151.fna,S,,S,,,405,train
Staphylococcus aureus,PATRIC_genomes,1280.30152.fna,R,,S,,,3,train
Staphylococcus aureus,PATRIC_genomes,1280.30153.fna,S,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30154.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30156.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30157.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30158.fna,S,,S,,,18,train
Staphylococcus aureus,PATRIC_genomes,1280.30159.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30161.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30162.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30163.fna,S,,S,,,4,train
Staphylococcus aureus,PATRIC_genomes,1280.30164.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30165.fna,R,,S,,,9,test
Staphylococcus aureus,PATRIC_genomes,1280.30166.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30167.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30168.fna,R,,,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30169.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30171.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30172.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30173.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30174.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30175.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30176.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30178.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30179.fna,S,,S,,,4,train
Staphylococcus aureus,PATRIC_genomes,1280.30181.fna,S,,S,,,335,train
Staphylococcus aureus,PATRIC_genomes,1280.30182.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30183.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30184.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30185.fna,,,S,,,188,train
Staphylococcus aureus,PATRIC_genomes,1280.30186.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30187.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30188.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30189.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30191.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30192.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30193.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30194.fna,S,,S,,,95,train
Staphylococcus aureus,PATRIC_genomes,1280.30195.fna,S,,S,,,82,train
Staphylococcus aureus,PATRIC_genomes,1280.30197.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30198.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30199.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30202.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30203.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30204.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30205.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30206.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30207.fna,S,,S,,,244,test
Staphylococcus aureus,PATRIC_genomes,1280.30208.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30209.fna,,,R,,,18,train
Staphylococcus aureus,PATRIC_genomes,1280.30211.fna,S,,S,,,3,train
Staphylococcus aureus,PATRIC_genomes,1280.30212.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30213.fna,S,,S,,,232,train
Staphylococcus aureus,PATRIC_genomes,1280.30215.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30216.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30218.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30219.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30221.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30222.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30223.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30224.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30225.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30226.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30227.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30229.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30231.fna,R,,,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30232.fna,R,,R,,,295,test
Staphylococcus aureus,PATRIC_genomes,1280.30233.fna,S,,,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30234.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30235.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30236.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30238.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30242.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30243.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30244.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30245.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30246.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30247.fna,S,,,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30248.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30249.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30251.fna,R,,S,,,160,train
Staphylococcus aureus,PATRIC_genomes,1280.30252.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30253.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30254.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30255.fna,S,,S,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30256.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30257.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30258.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30259.fna,R,,S,,,305,test
Staphylococcus aureus,PATRIC_genomes,1280.30261.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30262.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30263.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30264.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30265.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30266.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30267.fna,S,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30268.fna,R,,R,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30269.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30271.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30272.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30273.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30274.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30275.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30276.fna,S,,S,,,2,train
Staphylococcus aureus,PATRIC_genomes,1280.30277.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30278.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30279.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30281.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30282.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30283.fna,R,,R,,,27,train
Staphylococcus aureus,PATRIC_genomes,1280.30284.fna,S,,S,,,3,train
Staphylococcus aureus,PATRIC_genomes,1280.30285.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30286.fna,S,,R,,,8,train
Staphylococcus aureus,PATRIC_genomes,1280.30287.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30288.fna,R,,R,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30289.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30291.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30292.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30293.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30294.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30295.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30296.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30297.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30298.fna,R,,S,,,129,train
Staphylococcus aureus,PATRIC_genomes,1280.30299.fna,R,,S,,,9,test
Staphylococcus aureus,PATRIC_genomes,1280.30301.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30302.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30303.fna,S,,S,,,95,train
Staphylococcus aureus,PATRIC_genomes,1280.30304.fna,S,,R,,,129,train
Staphylococcus aureus,PATRIC_genomes,1280.30305.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30306.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30307.fna,R,,S,,,19,train
Staphylococcus aureus,PATRIC_genomes,1280.30308.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30309.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30311.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30312.fna,S,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30313.fna,S,,S,,,95,train
Staphylococcus aureus,PATRIC_genomes,1280.30314.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30315.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30316.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30318.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30319.fna,R,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30321.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30322.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30323.fna,S,,S,,,5,train
Staphylococcus aureus,PATRIC_genomes,1280.30324.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30325.fna,R,,S,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30326.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30327.fna,R,,S,,,136,train
Staphylococcus aureus,PATRIC_genomes,1280.30328.fna,,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30329.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30331.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30332.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30333.fna,R,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30334.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30335.fna,S,,R,,,6,train
Staphylococcus aureus,PATRIC_genomes,1280.30336.fna,R,,S,,,4,train
Staphylococcus aureus,PATRIC_genomes,1280.30337.fna,S,,S,,,7,test
Staphylococcus aureus,PATRIC_genomes,1280.30338.fna,S,,S,,,156,train
